behavior,behavior_id,animal_id,group_id,phase
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 lower_ob,1,B6.05,aged,sample
 none,2,B6.05,aged,sample
 none,2,B6.05,aged,sample
 none,2,B6.05,aged,sample
 none,2,B6.05,aged,sample
 lower_ob,3,B6.05,aged,sample
 lower_ob,3,B6.05,aged,sample
 lower_ob,3,B6.05,aged,sample
 lower_ob,3,B6.05,aged,sample
 none,4,B6.05,aged,sample
 none,4,B6.05,aged,sample
 none,4,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 lower_ob,5,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 none,6,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
 lower_ob,7,B6.05,aged,sample
