behavior,behavior_id,animal_id,group_id,phase
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
 standing,1,B6.03,young,sample
