behavior,behavior_id,animal_id,group_id,phase
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 None,1,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
 standing,2,F1a.04,young,sample
