behavior,behavior_id,animal_id,group_id,phase
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 standing,1,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 upper_ob,2,F1.06,aged,sample
 None,3,F1.06,aged,sample
 None,3,F1.06,aged,sample
 None,3,F1.06,aged,sample
 None,3,F1.06,aged,sample
 None,3,F1.06,aged,sample
 None,3,F1.06,aged,sample
 None,3,F1.06,aged,sample
 None,3,F1.06,aged,sample
 None,3,F1.06,aged,sample
 None,3,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 upper_ob,4,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
 None,5,F1.06,aged,sample
