behavior,behavior_id,animal_id,group_id,phase
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 resting,1,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 None,2,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
 standing,3,F5a.09,young,sample
